receptor,smiles,vina
FEN1,O=C(O)CCC(=O)NCc1cc(O)c2c(c1)OCCO2,-6.10
FEN1,COc1ccc2cc(C=C(NCC(N)=O)C(=O)O)c(C)cc2c1,-6.50
FEN1,NC(=O)[C@H]1CC(=O)[C@H](Cc2ccc(-c3c(F)cccc3C(=O)O)cc2)N1,-7.20
FEN1,O=C(O)c1cncc(-c2c(C(=O)O)ccc(OCCF)c2O)n1,-6.00
FEN1,Oc1cc2cnccc2c2c1OCCO2,-5.30
FEN1,Cn1c(NC(=O)O)c(Cc2ccc3c(c2)CC[C@@H](CO)O3)c(=O)n(C)c1=O,-7.00
FEN1,Nc1nc(=NC(=O)O)nc(-c2cc(CC(=O)N3CCCC3)ccc2F)[nH]1,-7.50
FEN1,CC[C@H]1C[C@@H]2C(=O)C[C@H](O)[C@@H]2CN1CC(=O)O,-5.30
FEN1,O=C(O)c1[nH]c(=O)c(CO)c2ccccc12,-5.90
FEN1,CCCC(=O)N1CC(=COC)C[C@H](O)C1=O,-5.00
FEN1,CN(C1=NCN=C2CC(=O)N[C@H](C(=O)O)C[C@@H]21)c1ccccc1O,-7.30
FEN1,NC(=O)CNC(=Cc1cc(-c2ccccc2)ccc1C(=O)N1CCCC1)C(=O)O,-7.50
FEN1,CN(C1=NCN=C2CC(=O)N[C@H](C(=O)O)C[C@@H]21)c1ccc(Cl)cc1O,-6.70
FEN1,COCc1cncc(OC2=CC3=C4C(=CC[C@]5(C(=O)O)NC(=O)C=C2[C@H]45)CCC3)c1,-8.40
FEN1,Nc1cc(NC(=O)O)nc(Nc2ccccc2F)n1,-6.70
FEN1,COc1cc(CO)ncc1O,-4.50
FEN1,CCC1=CC=CC2C1=C(C(=O)O)ON2C=O,-5.90
FEN1,O=C(O)C[C@@H](C(=O)O)N1C[C@H](OCCc2ccccc2)C[C@H](O)C1=O,-7.00
FEN1,Cc1cccc2c(N(C)C3=NCN=C4NC(=O)N[C@H](C(=O)O)C[C@@H]43)ccnc12,-7.00
FEN1,OC1=C(O)[C@H](O)[C@@H](COc2cc(F)c(F)cc2F)c2cccnc21,-7.50
FEN1,O=C(O)NC1=C(COc2ccc3c(c2)CCCO3)C=C(C(=O)O)[C@H]2CCCN12,-7.10
FEN1,CN(C1=NCN=C2C[C@H](N)N[C@H](C(=O)O)C[C@@H]21)c1ccccc1,-7.10
FEN1,Cc1ccccc1COCC1=C(NC(=O)O)N2CCC[C@@H]2C(C(=O)O)=C1,-7.00
FEN1,Cc1cccc2c(N(C)C3=NCN=C4NC(=O)N[C@H](C(=O)O)C[C@@H]43)cccc12,-7.80
FEN1,O=C1NCc2c(O)nc3cccc4c3c2N1C(=O)O4,-6.50
FEN1,NC(=O)[C@H]1CC(=O)[C@H](Cc2ccc([C@H]3CCCNC3)cc2)N1,-6.90
FEN1,O=C1C[C@@H]2C(=O)NC=c3c(=O)nc4c(n32)=C(CC(Cc2ccccc2)=C4)N1,-7.40
FEN1,Cc1cccc(COCC[C@H]2C(CC(=O)O)=C(C(=O)O)ON2C)c1,-6.50
FEN1,CC(C)Cc1cc(O)cnc1CO,-4.70
FEN1,NS(=O)(=O)c1ccc(Cc2cccc3c2C=C(NC(=O)O)N2CCC[C@H]32)cc1,-7.70
FEN1,O=C1NC(=O)N2N[C@@H](CO)C[C@@H]2[C@H]1N1CC=C(c2ccccc2)CC1=O,-6.90
FEN1,NC(=O)CNC(=Cc1cc(-c2cccc(F)c2)ccc1C(=O)N1CCCC1)C(=O)O,-7.70
FEN1,O=C1N=C([C@@H](O)c2ccc(Cc3ccccc3)cc2)[C@H](O)NC1=O,-6.60
FEN1,COc1ccc(OCC2=C(NC(=O)O)N3CCC[C@@H]3C(C(=O)O)=C2)cc1C,-6.80
FEN1,O=C(Nc1ccccc1C(=O)O)c1cc(O)c2c(c1)[C@H](O)[C@H](O)CO2,-6.90
FEN1,CCOC(=O)c1ccc(OCCO)c(O)c1-c1cncc(C(=O)O)n1,-6.10
FEN1,CC1=CCC(C[C@@H]2N[C@@H](C(N)=O)CC2=O)=C1,-6.40
FEN1,CN(C1=NCN=C2NC(=O)N[C@H](C(=O)O)C[C@@H]21)c1cncc2ccccc12,-7.80
FEN1,O=C1NC[C@H]([C@@H](O)C2CCCCC2)CN1O,-6.20
FEN1,CCC#Cc1c(C)ccc(F)c1C[C@@H](CNC(C)=O)NC(=O)O,-6.70
FEN1,CCC(=O)NC[C@@H]1CO[C@@H]2[C@@H](O)[C@H](CO)c3ncccc3[C@@H]2O1,-6.50
FEN1,CC(=CN(C)C1=NCN=C2NC(=O)N[C@H](C(=O)O)C[C@@H]21)c1cnccc1C,-6.70
FEN1,COc1c(O)cnc(CO)c1Cn1ccc(C(=O)N2COc3ccccc3C2)c1,-7.60
FEN1,N=Cc1cccc(CCn2cc(C(=O)O)nc2N)c1,-6.80
FEN1,CC(C)(C)c1cc(C(=O)O)[nH]c(=O)c1,-5.70
FEN1,COc1c(O)cnc(CO)c1Cn1cnc2ccc(O)cc21,-5.80
FEN1,COc1ccc(CC2=Cc3nc(=O)c4n5c3=C(C2)NC(=O)C[C@@H]5C(=O)NC=4)cc1,-7.50
FEN1,Cc1cccc(F)c1Nc1nc(N)cc(NC(=O)O)n1,-6.70
FEN1,O=C(Cc1ccccc1)N1[C@H](CO)NC[C@H](O)[C@H]1OCCF,-5.80
FEN1,CCCCC(=O)N1CC(C(=O)O)=C[C@H](O)C1=O,-6.20
FEN1,NC(=O)CNC(=Cc1ccc2ccccc2c1O)C(=O)O,-6.10
FEN1,O=C1N[C@H]2OCCN(C=CC3=CCC=C4CC=CC=C34)[C@@H]2CN1O,-6.80
FEN1,OC1=C(O)[C@H](O)[C@@H](COc2cc(F)c(Cl)cc2F)c2cccnc21,-7.60
FEN1,O=C(O)c1cncc(-c2c(C(=O)O)ccc(OCCc3ccccc3)c2O)n1,-6.70
FEN1,CC=Cc1ccnn1C(=O)NC(=O)O,-5.70
FEN1,CN1C[C@H](O)[C@@H]2[C@H]1OC(CCc1ccc(CO)cc1O)=C1C=NCN12,-6.40
FEN1,NC(=O)C(=O)Nc1cccnc1,-5.10
FEN1,CC[C@@H]1CCC(N(C)C2=NCN=C3NC(=O)N[C@H](C(=O)O)C[C@@H]32)=C1C,-6.80
FEN1,O=C1C[C@@H]2C(=O)NC=c3c(=O)nc4c(n32)=C(CC(Cc2ccc(F)cc2)=C4)N1,-7.40
FEN1,CN1O[C@H](O)[C@H]2COc3c(O)ccc(c32)C1=O,-6.00
FEN1,Cc1cccc(CNC(=O)c2cc(C(=O)O)[nH]c(=O)c2CO)c1,-6.30
FEN1,CN1C[C@H](O)[C@@H]2[C@H]1OC(CCc1ccc(CN)cc1O)=C1C=NCN12,-6.50
FEN1,Cn1c(NC(=O)O)c(Cc2ccc3c(O)cccc3c2)c(=O)n(C)c1=O,-7.20
FEN1,NC(=O)CNC(=Cc1cc(-c2cccnc2)ccc1C(=O)N1CCCC1)C(=O)O,-7.20
FEN1,CN(C(=O)CC1=C(NC(=O)O)N2CCC(=O)[C@@H]2C(C(=O)O)=C1)c1ccccc1,-6.70
FEN1,O=C1C[C@@H]2ONC(=O)N3C[C@@H]2[C@@H]1Cc1cscc13,-5.90
FEN1,NC(=O)c1ccccc1NC(=O)c1cc(O)c2c(c1)[C@H](O)[C@H](O)CO2,-7.10
FEN1,NC(=O)[C@H]1CC(=O)[C@H](Cc2ccc(-c3c(C(=O)O)ccc(F)c3F)cc2)N1,-6.70
FEN1,Nc1nccn1[C@@H]1O[C@H](C(=O)OCC2=Cc3ccccc3C2)N[C@@H]1O,-7.00
FEN1,O=C(O)C1=C[C@H](CO[C@H]2c3cccnc3C(=O)[C@@H](O)[C@@H]2O)OC=C1,-7.20
FEN1,O=C(OCCO)c1cc(O)c2c(c1)[C@@H](O)[C@H](O)CO2,-6.10
FEN1,CN1C(=O)C(C(=O)NCc2ccc(Cl)cc2F)=C(NC(=O)O)N2CCC[C@H]12,-7.20
FEN1,Cc1ccccc1NC(=O)c1cc(N2CNC(=O)[C@@]2(C)CCO)n(C=O)c1,-7.00
FEN1,Cn1cccc1-c1ccc(CCNC(=O)c2cc(C(=O)O)[nH]c(=O)c2)cc1,-7.40
FEN1,CC[C@H]1O[C@@H]([C@@H](O)COCCc2ccccc2)[C@H](O)NC1=O,-6.30
FEN1,CCCC(=O)O[C@H]1C[C@H](O)C(=O)N(C(=O)O)C1,-5.70
FEN1,CC=Cc1cc(F)c(Cl)cc1C=C(NCC(N)=O)C(=O)O,-5.90
FEN1,CN1C(=O)C(C(=O)NCc2cccnc2)=C(NC(=O)O)N2CCC[C@H]12,-7.00
FEN1,C[C@H](CO)c1ccc(C[C@@H]2N[C@@H](C(N)=O)CC2=O)cc1,-6.00
FEN1,COc1cc(CCNC(=O)c2cc(C(=O)O)[nH]c(=O)c2)ccc1-c1cn(C)nc1C,-7.70
FEN1,C[C@H]1OC(=O)N2C(=O)NCc3c(O)ncc1c32,-5.90
FEN1,O=C1N[C@H]2OCCN(C=CC3=CCC=c4c3ccc3c4=NC=CC3)[C@@H]2CN1O,-7.50
FEN1,Cc1cccc2c1C[C@@H]1C(=O)C[C@@H]3OCC(=O)N2C[C@@H]31,-6.70
FEN1,O=C1C=CC2=CCC=C(C=CN3CCO[C@@H]4NC(=O)N(O)C[C@H]43)C2=C1,-6.90
FEN1,CN1C(=O)C(C(=O)NCc2ccccc2F)=C(NC(=O)O)N2CCC[C@H]12,-7.20
FEN1,CC=Cc1ccnn1C(=O)NC(N)=O,-5.20
FEN1,O=C(NCCCO)c1cc(O)c2c(c1)OC[C@@H](CO)O2,-5.60
FEN1,CC1(C)CCN(C(=O)Cc2ccc(F)c(-c3nc(=NC(=O)O)nc(N)[nH]3)c2)C1,-7.70
FEN1,NC(=O)N=c1nc(N)[nH]c(-c2cccc3ccccc23)n1,-6.70
FEN1,CC(C)CCC(=O)OC1=CC2=C3C(=CC[C@]4(C(=O)O)NC(=O)C=C1[C@H]34)CCC2,-7.90
FEN1,O=C(O)NC1=C(COCc2cccc(F)c2F)C=C(C(=O)O)[C@H]2CCCN12,-7.10
FEN1,CCc1cccc2c1N[C@@H]1CC(=O)O[C@H]1[C@H](C(=O)NCC(=O)O)O2,-6.20
FEN1,O=C1COc2ccc(OCC3=C(NC(=O)O)N4CCC[C@@H]4C(C(=O)O)=C3)cc2C1,-7.20
FEN1,OCCOC[C@H]1OC[C@H]2c3cccnc3C(O)=C(O)[C@H]2O1,-5.70
FEN1,O=C(NCCc1cccc(CO)c1)c1cc(C(=O)O)[nH]c(=O)c1,-7.10
FEN1,NS(=O)(=O)c1ccc(Cc2ccc(F)c3c2C=C(NC(=O)O)N2CCC[C@H]32)cc1,-7.80
FEN1,O=C(NC1=CC=C2CC=CC=C[C@H]21)c1cc(O)c2c(c1)[C@H](O)[C@H](O)CO2,-7.30
FEN1,CC(=O)NCc1ccc(C[C@@H]2N[C@@H](C(N)=O)CC2=O)cc1,-6.40
FEN1,OC1=C(O)[C@H]2O[C@@H]([C@@H]3C[C@@H](O)CO3)OC[C@H]2c2cccnc21,-6.80
FEN1,O=C1N=C([C@@H](O)c2ccc(Cc3cccnc3)cc2)[C@H](O)NC1=O,-6.60
FEN1,CC[C@H]1C2=C=C(c3ccccc3)C=C(O)[C@@H]2[C@H](O)N1C=O,-6.10
FEN1,CCOC(=O)N(C)C1=NCN=C2NC(=O)N[C@H](C(=O)O)C[C@@H]21,-7.20
FEN1,O=C1CN=c2[nH]c(=O)n3c2=C1C(=O)[C@@H]1CCCC[C@@H]13,-6.10
FEN1,CN(C)Cc1ccc(CC2=C(NC(=O)O)N3CCC[C@@H]3C(C(=O)O)=C2)cc1,-6.20
FEN1,C[C@H]1C[C@@H]2C3=C(CNC(=O)N3C1)[C@@H](O)[C@H]2COC[C@@H]1CC[C@@H](N)C1,-6.70
FEN1,Cc1nccc2c1C[C@@H]1C(=O)C[C@@H]3OCC(=O)N2C[C@@H]31,-6.50
FEN1,O=C1C=C2C(Oc3ccc(C(=O)O)cc3)=CC3=C4C(=CC[C@](C(=O)O)(N1)[C@H]24)CCC3,-8.90
FEN1,O=C1C[C@@H]2C(=O)NC=c3c(=O)nc4c(n32)=C(CC([C@@H]2CCc3ccccc32)=C4)N1,-8.40
FEN1,O=C1N=C[C@@H]2NC(=O)N3C2=C1C[C@@H]1CCC[C@@H]13,-6.00
FEN1,O=C(O)C1=C2CNC(=O)N2[C@H]2CCC[C@@H]2C1=O,-6.00
FEN1,O=C1N=c2c(ccc3c2=CCC=C3C=CN2CCO[C@@H]3NC(=O)N(O)C[C@H]32)S1,-7.40
FEN1,Cc1ccc(C)c(CCNC(=O)NCC(=O)O)c1O,-6.40
FEN1,Cc1cccc(CCNC(=O)NCC(=O)O)c1O,-5.80
FEN1,O=C(O)C[C@H](O)N1C(=O)[C@@H](O)CC1=CCOCc1ccccc1,-6.40
FEN1,NCc1ccccc1C1CNC(=O)NC1,-5.50
FEN1,O=C1C[C@@H]2C(=O)NC=c3c(=O)nc4c(n32)=C(CC([C@@H]2C=Cc3ccccc32)=C4)N1,-8.30
FEN1,Nc1ccc(OC2=CC3=C4C(=CC[C@]5(C(=O)O)NC(=O)C=C2[C@H]45)CCC3)cc1,-8.60
FEN1,O=C(NC1=CC=C2CCCC=C[C@H]21)c1cc(O)c2c(c1)[C@H](O)[C@H](O)CO2,-7.40
FEN1,CCCc1cccc2c1N[C@@H]1CC(=O)O[C@H]1[C@H](C(=O)NCC(=O)O)O2,-6.90
FEN1,O=C(C[C@H]1C[C@@H](C(=O)O)NC1=O)OCCC(=O)N1CCCCC1,-6.40
FEN1,CC(=O)NC[C@H](Cc1cc(C)cc(O)c1)NC(=O)O,-6.10
FEN1,O=C1NCC2=C(CO)C=C3CCC[C@@H]3N12,-5.50
FEN1,O=C1N=CC=C2C(C=CN3CCO[C@@H]4NC(=O)N(O)C[C@H]43)=CCC=C12,-7.00
FEN1,O=C1NCc2c(O)ncc3c(=O)oc(=O)n1c23,-5.90
FEN1,COc1c(O)cnc(CO)c1Cn1ccc(C(=O)Nc2cccc(C)c2)c1,-6.50
FEN1,Nc1nc(=NC(=O)O)nc(-c2cc(CC(=O)N3C=COCC3)ccc2F)[nH]1,-7.60
FEN1,CC[C@]1(C)C(=O)NCN1c1cc(C(=O)NC2CCNCC2)cn1C=O,-6.90
FEN1,Nc1nc(=NC(=O)O)nc(-c2cc(CC(=O)N3CCOCC3)ccc2F)[nH]1,-7.30
FEN1,O=C1C[C@@H]2C(=O)NC=c3c(=O)nc4c(n32)=C(CC=C4Oc2ccc(Cl)cc2)N1,-7.80
FEN1,COc1ccc2cc(C)c(C=C(NCC(N)=O)C(=O)O)cc2c1O,-6.70
FEN1,COc1c(O)cnc(CO)c1Cn1ccc(C(=O)Nc2ccccc2)c1,-6.60
FEN1,O=C1N=C([C@@H](O)c2ccc(CC3C=CC=C3)cc2)[C@H](O)NC1=O,-6.80
FEN1,O=C(O)c1noc2c1CNC[C@H]2C(=O)Nc1cccc(O)c1,-6.40
FEN1,O=C(O)CNC(=O)[C@@H]1Oc2ccc3c(c2N[C@@H]2CC(=O)O[C@H]21)CCCC=C3,-7.30
FEN1,CN(C(=O)CC1=C(NC(=O)O)N2CCC(=O)[C@@H]2C(C(=O)O)=C1)c1ccc(Cl)cc1,-7.60
FEN1,O=C(O)CCc1cc(O)cnc1CO,-5.40
FEN1,O=C(O)C[C@@H](O)[C@H]1OC[C@H]2c3cccnc3C(O)=C(O)[C@H]2O1,-6.60
FEN1,CCCCC(=O)N1C(=O)[C@@H](O)CC1=CCOCCO,-5.30
FEN1,CCCC(=O)N1C(=O)[C@@H](O)CC1=CCOCCCO,-5.20
FEN1,CCN1C[C@@H]2[C@@H](C(=O)C[C@@H]2O)[C@H](C)C1=O,-5.50
FEN1,Cc1ccccc1-c1cccc(CC(=O)N2[C@H](CO)NC[C@H](O)[C@H]2OCCF)c1,-6.80
FEN1,Nc1nc(=NC(=O)O)nc(-c2c(F)ccc3c2CCN2CCO[C@@H]32)[nH]1,-6.80
FEN1,O=C(O)NC1=C(Cc2ccc(Cn3cccc3)cc2)C=C(C(=O)O)[C@H]2C(=O)CCN12,-6.70
FEN1,Cc1cc(CNC(=O)c2cc(C(=O)O)[nH]c(=O)c2CO)cs1,-5.80
FEN1,O=C1N=C([C@@H](O)c2ccc(CC3=CCC=C3)cc2)[C@H](O)NC1=O,-6.50
FEN1,CN1c2cnc(N)c3c2N(C(=O)NC3)[C@H]2OCC[C@H]21,-6.30
FEN1,COc1ccc2c(c1C)CC(=O)N([C@H]1C(=O)NC(=O)N3N[C@@H](CO)C[C@H]13)C2,-6.80
FEN1,CC[C@H]1C[C@@H]2C(=O)C[C@H](O)[C@@H]2CN1CN,-5.30
FEN1,NC(=O)CNC(=Cc1cc(-c2ccccc2O)ccc1C(=O)N1CCCC1)C(=O)O,-7.50
FEN1,O=C(O)c1cc(C(=O)NCc2ccsc2)c(CO)c(=O)[nH]1,-6.00
FEN1,Cc1cc([C@@H](O)CO)nc(=O)[nH]1,-5.10
FEN1,CC(=O)NC[C@H](Cc1cccc(O)c1)NC(=O)O,-6.30
FEN1,O=C(Cc1cccc(Cc2ccccc2)c1)N1[C@H](CO)NC[C@H](O)[C@H]1OCCF,-6.10
FEN1,C[C@@H](O)CC[C@@H](C(=O)O)N1CCCC1,-4.80
FEN1,COC1=C[C@H]2C(=CC(=O)N[C@]2(C)C(=O)O)C(O)=C1,-6.10
FEN1,O=C1C[C@@H]2C(=O)NC=c3c(=O)nc4c(n32)=C(CC(Cc2ccccc2)=C4O)N1,-7.80
FEN1,O=C(O)C[C@H](CO)N1C(=O)[C@@H](O)CC1=CCOCc1ccccc1,-6.30
FEN1,COCc1ccc(CCNC(=O)c2cc(C(=O)O)[nH]c(=O)c2)cc1O,-6.60
FEN1,NC(=O)N=c1nc(N)[nH]c(-c2cccc3cnccc23)n1,-6.60
FEN1,O=C1N=C([C@@H](O)c2ccc(CN3CCCC3)cc2)[C@H](O)NC1=O,-6.30
FEN1,Nc1ncc2c3c1CNC(=O)N3[C@H]1OCCC1=C2,-6.50
FEN1,CCN1C=C(C(=O)O)CNC1=O,-4.90
FEN1,O=C(O)C[C@@H](CO)N1C[C@H](OCCCCc2ccccc2)C[C@H](O)C1=O,-6.60
FEN1,CC1=CCN(CC2=Cc3nc(=O)c4n5c3=C(C2)N(C)C(=O)C[C@@H]5C(=O)NC=4)C=C1,-7.70
FEN1,NCC1=C2CNC(=O)N2[C@H]2CCCC2=C1,-5.60
FEN1,CC1(C)CO[C@@H]2COCc3c(cc(C(=O)O)[nH]c3=O)C(=O)NCCN2C1,-6.80
FEN1,CC1=CC(COCCO)=C(O)C2C1=C(C(=O)O)ON2C,-5.50
FEN1,CN1CCN2C=COCC[C@@H](C(N)=O)C[C@H]2C1,-5.60
FEN1,NC(=O)CNC(=Cc1cc(-c2cccc(O)c2)ccc1C(=O)N1CCCC1)C(=O)O,-7.80
FEN1,O=C(O)[C@H]1c2cccnc2C(O)=C(O)[C@@H]1O,-6.40
FEN1,O=C1NC2=NCN=C(Nc3ccc(Cl)cc3)[C@H]2C[C@@H](C(=O)O)N1,-6.70
FEN1,Nc1ncc2c3c1CNC(=O)N3[C@H]1OCC[C@@H]1C2,-6.30
FEN1,NC(=O)Cc1ccc(C[C@@H]2N[C@@H](C(N)=O)CC2=O)cc1,-6.40
FEN1,CCc1cc(C(N)=O)nc(=O)[nH]1,-5.10
FEN1,CN1C(=O)C[C@@H]2C(=O)NC=c3c(=O)nc4c(n32)=C1CC(CN1CCCC1)=C4,-7.60
FEN1,Cc1nc(C(=O)O)n2c1COC[C@H](O)C2,-5.60
FEN1,NC(=O)CNC(=Cc1c2ccccc2cc2ncccc12)C(=O)O,-6.90
FEN1,OCc1c(F)c(O)c(O)c(O)c1OCCc1ccco1,-6.10
FEN1,O=C(O)c1cc2c(c(=O)[nH]1)COC[C@@H]1OCCCCN1CCNC2=O,-6.90
FEN1,O=C(O)c1cccc(C(=O)NCc2cc(O)c3c(c2)[C@H](O)[C@H](O)CO3)c1,-7.00
FEN1,O=C1NC2=NCN=C(Nc3ccc(C(=O)N4CCCC4)cc3)[C@H]2C[C@@H](C(=O)O)N1,-7.10
FEN1,CN(C1=NCN=C2C[C@H](N)N[C@H](C(=O)O)C[C@@H]21)c1ccc(Cl)cc1O,-6.80
FEN1,CC1=CC(COCCCO)=C(O)C2C1=C(C(=O)O)ON2C,-5.80
FEN1,Cc1ccc(COCC2=C(NC(=O)O)N3CCC[C@@H]3C(C(=O)O)=C2)c(O)c1,-7.20
FEN1,O=C(Nc1cccc(Cl)c1)N1C[C@@H](O)CN[C@H]1CO,-5.70
FEN1,NC[C@@H](CC(=O)O)N1C(=O)[C@@H](O)CC1=CCOCc1ccccc1,-6.10
FEN1,Cc1ccc(NC(=O)c2cc(O)c3c(c2)[C@H](O)[C@H](O)CO3)c(CN)c1,-6.80
FEN1,Cc1cc(CO)nc(=O)[nH]1,-4.50
FEN1,COc1c(O)cnc(CO)c1Cn1ccc([C@@H]2COc3ccccc3N2)c1,-6.50
FEN1,COC1=CC2=Cc3nc(=O)c4n5c3=C([C@@H]2C=C1)N(C)C(=O)C[C@@H]5C(=O)NC=4,-7.30
FEN1,CCC#Cc1c(O)ccc(F)c1C[C@@H](CNC(C)=O)NC(=O)O,-6.40
FEN1,O=C1N[C@H]2OCCN(C=CC3=CCC=C4C3=C[C@H](O)c3cccnc34)[C@@H]2CN1O,-7.70
FEN1,NCc1ccc(F)cc1NC(=O)c1cc(O)c2c(c1)[C@H](O)[C@H](O)CO2,-6.60
FEN1,CCN1C(=O)NNc2c(O)cccc21,-5.40
FEN1,O=C(O)NC1=C(COCc2ccccc2O)C=C(C(=O)O)[C@H]2CCCN12,-6.70
FEN1,Cc1ccc(NC(=O)c2cc(O)c3c(c2)[C@H](O)[C@H](O)CO3)c(C(=O)O)c1,-7.10
FEN1,O=C(O)c1cncc(-c2c(C(=O)O)ccc(OCCO)c2O)n1,-6.00
FEN1,O=C(Nc1ccccc1C=CO)c1cc(O)c2c(c1)[C@H](O)[C@H](O)CO2,-6.40
FEN1,O=C1c2ncccc2[C@H](OCCOCc2ccccc2)[C@@H](O)N1O,-6.70
FEN1,O=C(O)c1cc(C(=O)NCc2ccc(OC3CCCC3)cc2)c(CO)c(=O)[nH]1,-6.60
FEN1,CNC(=O)c1ccc(CC2=C(NC(=O)O)N3CCC[C@@H]3C(C(=O)O)=C2)cc1,-6.60
FEN1,N[C@H](O)c1ccc(Cc2cccc3c2C=C(NC(=O)O)N2CCC[C@H]32)cc1,-7.40
FEN1,COc1cccc(OC2=CCC3=c4c2nc(=O)c2n4[C@H](CC(=O)N3)C(=O)NC=2)c1O,-7.70
FEN1,CN1C(=O)[C@H](O)[C@@H]2[C@H]1O[C@H](C[C@H]1CNC(=O)c3ccccc31)[C@H]1CNCN21,-7.90
FEN1,O=c1cc2c3c(cccc3c(=O)[nH]1)N=C=N2,-6.10
FEN1,NC(=O)CNC(=Cc1cc(CO)ccc1C(=O)N1CCCC1)C(=O)O,-7.00
FEN1,O=C1C2=c3c([nH]c(=O)n3[C@H]3CCC[C@H]3C2)=N[C@H]1O,-6.50
FEN1,CN(C1=NCN=C2C[C@H](N)N[C@H](C(=O)O)C[C@@H]21)c1ccccc1O,-7.60
FEN1,COC(=O)[C@H]1CCCC[C@H]1C1=Cc2nc(=O)c3n4c2=C(C1)NC(=O)C[C@@H]4C(=O)NC=3,-7.20
FEN1,N[C@@H]1CC[C@@H](COC[C@@H]2[C@H](O)C3=C4[C@H]2CC(=O)CN4C(=O)NC3)C1,-6.30
FEN1,NCc1cccc(OCC2=C(NC(=O)O)N3CCC[C@@H]3C(C(=O)O)=C2)c1,-7.20
FEN1,Cn1c(NC(=O)O)c(Cc2ccc3c(ccc4ncccc43)c2)c(=O)n(C)c1=O,-7.10
FEN1,CCCCO[C@@H](CO)n1ccnc1,-4.50
FEN1,CC1(C)CNCN1c1cc(C(=O)OCCO)cn1C=O,-5.80
FEN1,NC(=O)CNC(=Cc1cc(-c2ccc(O)cc2)ccc1C(=O)N1CCCC1)C(=O)O,-7.40
FEN1,COC(=O)NCc1cc(O)c2c(c1)[C@H](O)[C@H](O)CO2,-6.10
FEN1,O=C(O)CC(=O)N1C(=O)[C@@H](O)CC1=CCOCc1ccccc1,-6.00
FEN1,O=C(O)c1cc(C(=O)O)[nH]c(=O)c1,-5.50
GBA,Cc1ccc(N2CC(=O)[C@H](O)[C@H]2C(=O)[C@@H]2CC=CO2)cc1,-6.60
GBA,Cc1ccc(O)c(N2CC(=O)[C@H](O)[C@H]2C(=O)[C@@H]2CC=CO2)c1,-7.00
GBA,Cc1ccccc1C[C@H]1[C@H](C)C[C@@H]([C@H](O)C(=O)O)N1C,-7.20
GBA,O=C1[C@H](O)[C@@H](CO)C(=C2CCCC2)N1c1ccccc1,-6.80
GBA,O=C([C@@H]1CC=CO1)[C@@H]1[C@@H](O)C(=O)CN1c1ccc(F)cc1,-6.60
GBA,O=C([C@@H]1CC=CO1)[C@@H]1[C@@H](O)C(=O)CN1c1ccccc1,-7.00
GBA,CCC=C1[C@H](CO)[C@@H](O)C(=O)N1c1ccccc1,-6.30
GBA,Cc1cnccc1C[C@H]1[C@H](C)C[C@@H]([C@H](O)C(=O)O)N1C,-6.70
GBA,C[C@H](O)NC(=O)[C@H]1CCCN1c1ccccc1,-6.50
GBA,Cc1cccc(C2=CN[C@H](C)CC(=O)[C@@H]3[C@@H](O)C(=O)CN23)c1,-7.70
GBA,CCCCN(c1ccccc1)[C@@H]1C[C@H](O)[C@@H](O)C1=O,-6.40
GBA,C[C@H]1CC=C(c2ccccc2)N2CC(=O)[C@H](O)[C@H]2C(=O)C1,-7.90
GBA,CC[C@@H]1CC(=O)[C@@H]2[C@@H](O)C(=O)CN2C(c2ccc(F)cc2)=CN1,-7.60
GBA,C[C@@H]1[C@@H]2C[C@]3(F)C[C@@]1(O)C[C@]1(C3=O)[C@@H](C(=O)O)N=C(c3ccccc3)[C@@H]21,-9.00
GBA,COC1=C2[C@H](CO)[C@@H](O)C(=O)N2c2ccccc2CC1,-6.60
GBA,C[C@H]1CC=C(c2cccc(O)c2)N2CC(=O)[C@H](O)[C@H]2C(=O)C1,-8.00
GBA,Cc1cccc(N2CCC[C@@H]2C(=O)N[C@@H](O)C(=O)O)c1,-7.20
GBA,O=C1CCCN(c2ccccc2)[C@@H]2C[C@H](O)[C@@H](O)[C@@H]2C1,-6.90
GBA,COc1ccccc1-c1cnc(C)cc1N[C@H](CO)C(=O)O,-6.20
GBA,O=C1[C@H](O)[C@@H](CO)C2=C3CCC[C@H]3Cc3ccccc3N12,-7.50
GBA,O=C([C@@H]1CC=CO1)[C@@H]1[C@@H](O)C(=O)CN1c1ccccc1O,-7.00
GBA,Cc1ccc(C2=N[C@H](C(=O)O)[C@@]34C[C@]5(O)C[C@@](F)(C[C@@H]([C@H]5C)[C@H]23)C4=O)cc1,-9.50
GBA,Cc1ccc(C)c(N2CCC[C@@H]2C(=O)N[C@@H](O)C(=O)O)c1,-7.20
GBA,COC=C1[C@H](CO)[C@@H](O)C(=O)N1c1ccccc1,-5.80
GBA,Cc1cccc(-c2cc(C)c(=O)n3c2[C@@H](O)[C@H](O)[C@H]3CO)c1,-7.60
GBA,OC[C@@H]1C[C@@H]2[C@@H](O1)[C@H](O)OCN2c1c(F)cccc1F,-6.90
GBA,O=C1CCCN(c2ccccc2)[C@@H]2C[C@H](O)[C@@H](O)[C@H]12,-8.10
GBA,CCCC1=N[C@H](C(=O)O)[C@@]23C[C@]4(O)C[C@@](F)(C[C@@H]([C@H]4C)[C@H]12)C3=O,-7.30
